header,index,a_x,a_y,a_z,g_x,g_y,g_z,timestamp
DATA,5535,-186,1091,1708,205,227,115,8758
DATA,5536,-181,1130,1759,256,192,100,9383
DATA,5537,-197,1143,1758,248,163,105,10008
DATA,5538,-215,1152,1696,243,192,48,10633
DATA,5539,-180,1220,1676,266,291,-38,11258
DATA,5540,-148,1246,1707,281,367,-66,11883
DATA,5541,-140,1228,1760,243,298,-30,12508
DATA,5542,-172,1177,1745,179,214,35,13133
DATA,5543,-193,1158,1717,134,137,83,13758
DATA,5544,-177,1170,1687,168,102,131,14383
DATA,5545,-196,1167,1688,281,95,158,15008
DATA,5546,-228,1180,1684,388,87,156,15633
DATA,5547,-218,1207,1685,433,95,125,16258
DATA,5548,-214,1229,1679,419,116,90,16883
DATA,5549,-201,1260,1685,393,157,59,17508
DATA,5550,-214,1237,1724,359,190,68,18133
DATA,5551,-194,1240,1740,300,180,74,18758
DATA,5552,-170,1262,1684,305,160,76,19383
DATA,5553,-187,1244,1670,336,153,90,20008
DATA,5554,-196,1237,1689,340,127,117,20633
DATA,5555,-201,1221,1685,366,83,134,21258
DATA,5556,-210,1209,1684,438,-1,103,21883
DATA,5557,-163,1232,1641,528,-94,71,22508
DATA,5558,-161,1250,1596,692,-137,106,23133
DATA,5559,-220,1215,1611,768,-177,139,23758
DATA,5560,-224,1223,1593,770,-192,123,24383
DATA,5561,-203,1255,1544,694,-116,91,25008
DATA,5562,-205,1267,1529,542,-12,65,25633
DATA,5563,-226,1305,1539,401,80,40,26258
DATA,5564,-213,1360,1629,316,128,60,26883
DATA,5565,-196,1408,1668,287,116,81,27508
DATA,5566,-156,1429,1650,303,102,112,28133
DATA,5567,-152,1419,1632,344,73,165,28758
DATA,5568,-173,1371,1600,437,37,191,29383
DATA,5569,-181,1302,1570,548,30,223,30008
DATA,5570,-207,1254,1539,577,17,209,30633
DATA,5571,-220,1279,1490,644,25,119,31258
DATA,5572,-210,1348,1468,640,69,31,31883
DATA,5573,-216,1430,1441,655,100,-33,32508
DATA,5574,-216,1496,1423,672,164,-39,33133
DATA,5575,-206,1517,1423,674,208,-13,33758
DATA,5576,-188,1539,1418,609,212,-7,34383
DATA,5577,-177,1549,1414,512,199,-4,35008
DATA,5578,-197,1539,1416,381,190,55,35633
DATA,5579,-201,1515,1423,322,160,91,36258
DATA,5580,-218,1497,1412,309,133,119,36883
DATA,5581,-225,1471,1407,337,130,131,37508
DATA,5582,-235,1431,1386,356,125,133,38133
DATA,5583,-248,1420,1355,332,117,113,38758
DATA,5584,-251,1445,1358,267,124,87,39383
DATA,5585,-244,1494,1354,191,127,52,40008
DATA,5586,-225,1530,1339,132,120,43,40633
DATA,5587,-205,1573,1350,204,137,80,41258
DATA,5588,-234,1535,1413,366,150,119,41883
DATA,5589,-228,1511,1445,459,151,96,42508
DATA,5590,-215,1523,1467,485,154,41,43133
DATA,5591,-196,1557,1488,442,146,-16,43758
DATA,5592,-187,1590,1501,325,134,-22,44383
DATA,5593,-178,1596,1512,187,102,22,45008
DATA,5594,-174,1592,1497,62,65,96,45633
DATA,5595,-187,1537,1426,31,31,132,46258
DATA,5596,-213,1483,1338,153,34,160,46883
DATA,5597,-231,1394,1346,364,57,126,47508
DATA,5598,-245,1381,1376,547,81,13,48133
DATA,5599,-224,1464,1390,674,109,-87,48758
DATA,5600,-220,1533,1386,715,102,-147,49383
DATA,5601,-230,1638,1367,685,64,-165,50008
DATA,5602,-211,1720,1323,665,-6,-143,50633
DATA,5603,-244,1684,1295,622,-59,-102,51258
DATA,5604,-262,1635,1297,461,-18,3,51883
DATA,5605,-252,1603,1269,211,13,81,52508
DATA,5606,-246,1607,1253,33,10,93,53133
DATA,5607,-252,1588,1229,23,-2,90,53758
DATA,5608,-241,1589,1171,141,10,86,54383
DATA,5609,-263,1588,1148,359,30,103,55008
DATA,5610,-268,1564,1173,538,70,111,55633
DATA,5611,-276,1586,1184,605,90,79,56258
DATA,5612,-252,1646,1175,661,125,25,56883
DATA,5613,-245,1647,1207,694,172,8,57508
DATA,5614,-234,1643,1238,636,161,10,58133
DATA,5615,-221,1652,1232,498,119,39,58758
DATA,5616,-216,1678,1197,366,82,81,59383
DATA,5617,-239,1701,1180,333,61,126,60008
DATA,5618,-262,1723,1143,342,60,146,60633
DATA,5619,-262,1726,1089,359,89,125,61258
DATA,5620,-255,1719,1086,358,124,90,61883
DATA,5621,-243,1725,1069,380,136,81,62508
DATA,5622,-238,1720,1148,446,168,134,63133
DATA,5623,-234,1686,1232,480,183,132,63758
DATA,5624,-214,1671,1246,554,185,78,64383
DATA,5625,-189,1710,1289,603,178,47,65008
DATA,5626,-192,1655,1264,575,145,23,97
DATA,5627,-180,1737,1234,442,43,24,722
DATA,5628,-186,1808,1140,327,-21,127,1347
DATA,5629,-210,1793,1073,298,-46,175,1972
DATA,5630,-189,1785,1053,320,-74,216,2597
DATA,5631,-222,1759,1019,403,-104,311,3222
DATA,5632,-253,1696,1029,538,-128,365,3847
DATA,5633,-261,1667,1044,608,-102,318,4472
DATA,5634,-249,1692,1045,617,-65,201,5097
DATA,5635,-246,1739,1013,641,-44,56,5722
DATA,5636,-216,1796,991,755,-128,-48,6347
DATA,5637,-243,1833,968,826,-86,-67,6972
DATA,5638,-183,1857,1014,827,-57,-72,7597
DATA,5639,-213,1849,981,829,-31,-55,8222
DATA,5640,-262,1789,899,847,17,-25,8847
DATA,5641,-236,1783,872,846,58,-28,9472
DATA,5642,-198,1818,871,863,77,-38,10097
DATA,5643,-204,1861,916,914,72,-23,10722
DATA,5644,-208,1863,914,926,51,-36,11347
DATA,5645,-176,1914,895,871,46,-67,11972
DATA,5646,-173,1924,882,769,56,-29,12597
DATA,5647,-200,1912,850,623,90,39,13222
DATA,5648,-182,1888,830,415,133,122,13847
DATA,5649,-194,1872,828,239,130,164,14472
DATA,5650,-214,1855,787,184,81,192,15097
DATA,5651,-196,1843,816,244,111,222,15722
DATA,5652,-208,1845,833,339,112,212,16347
DATA,5653,-214,1861,788,383,119,166,16972
DATA,5654,-191,1869,765,376,172,129,17597
DATA,5655,-181,1893,788,343,194,99,18222
DATA,5656,-168,1902,760,291,144,37,18847
DATA,5657,-147,1949,777,238,107,13,19472
DATA,5658,-177,1941,798,202,115,86,20097
DATA,5659,-160,1918,784,150,78,131,20722
DATA,5660,-178,1903,724,124,39,146,21347
DATA,5661,-214,1880,696,151,64,150,21972
DATA,5662,-216,1893,732,202,90,128,22597
DATA,5663,-227,1950,719,270,96,80,23222
DATA,5664,-186,1997,694,343,122,55,23847
DATA,5665,-205,1986,738,401,178,80,24472
DATA,5666,-207,1940,746,422,190,71,25097
DATA,5667,-174,1977,802,427,216,69,25722
DATA,5668,-179,1934,821,412,240,32,26347
DATA,5669,-121,1944,832,349,206,16,26972
DATA,5670,-132,1946,790,274,141,56,27597
DATA,5671,-181,1948,737,217,70,91,28222
DATA,5672,-215,1956,660,232,56,99,28847
DATA,5673,-222,1938,639,299,80,84,29472
DATA,5674,-210,1918,699,332,106,56,30097
DATA,5675,-191,1924,751,308,106,-10,30722
DATA,5676,-134,1965,770,288,90,-77,31347
DATA,5677,-136,1980,768,294,53,-73,31972
DATA,5678,-184,1968,718,313,-5,9,32597
DATA,5679,-215,1943,628,308,-38,91,33222
DATA,5680,-252,1945,513,309,-40,112,33847
DATA,5681,-268,1956,493,366,30,107,34472
DATA,5682,-264,1967,532,418,102,100,35097
DATA,5683,-250,1960,549,451,129,81,35722
DATA,5684,-208,1971,581,456,154,58,36347
DATA,5685,-167,2035,613,435,146,58,36972
DATA,5686,-155,2076,641,472,80,95,37597
DATA,5687,-198,2023,580,543,-3,124,38222
DATA,5688,-218,1971,547,509,99,188,38847
DATA,5689,-201,1931,567,449,136,226,39472
DATA,5690,-202,1901,562,462,133,257,40097
DATA,5691,-254,1839,559,582,133,248,40722
DATA,5692,-207,1826,578,703,149,219,41347
DATA,5693,-157,1841,587,744,132,204,41972
DATA,5694,-132,1864,594,787,66,213,42597
DATA,5695,-92,1895,611,833,-1,218,43222
DATA,5696,-64,1983,597,811,-89,196,43847
DATA,5697,-59,2046,534,774,-146,164,44472
DATA,5698,-73,2081,490,740,-157,160,45097
DATA,5699,-88,2076,431,677,-164,172,45722
DATA,5700,-115,2066,343,609,-177,195,46347
DATA,5701,-133,2039,276,545,-158,188,46972
DATA,5702,-144,2055,262,487,-120,162,47597
DATA,5703,-142,2086,259,451,-64,126,48222
DATA,5704,-128,2092,291,419,6,106,48847
DATA,5705,-112,2091,305,414,47,111,49472
DATA,5706,-65,2107,317,469,41,114,50097
DATA,5707,-63,2139,318,504,24,138,50722
DATA,5708,-93,2119,282,501,33,205,51347
DATA,5709,-97,2086,235,485,42,243,51972
DATA,5710,-105,2060,202,493,56,229,52597
DATA,5711,-120,2035,220,533,100,211,53222
DATA,5712,-121,2025,199,551,133,191,53847
DATA,5713,-117,2018,149,526,164,160,54472
DATA,5714,-136,2019,125,485,190,119,55097
DATA,5715,-117,2035,135,455,224,90,55722
DATA,5716,-84,2041,167,443,245,91,56347
DATA,5717,-59,2042,186,454,227,112,56972
DATA,5718,-60,2034,220,485,192,145,57597
DATA,5719,-77,2033,226,483,157,157,58222
DATA,5720,-78,2075,149,465,132,149,58847
DATA,5721,-80,2105,127,528,117,168,59472
DATA,5722,-121,2058,91,705,32,206,60097
DATA,5723,-163,2002,66,790,94,272,60722
DATA,5724,-118,1961,69,805,106,295,61347
DATA,5725,-95,1929,101,774,120,255,61972
DATA,5726,-24,1952,121,728,104,170,62597
DATA,5727,2,1946,184,686,70,95,63222
DATA,5728,28,1974,214,565,26,21,63847
DATA,5729,68,2053,168,446,-52,0,64472
DATA,5730,32,2076,130,357,-45,42,65097
DATA,5731,2,2085,119,300,-43,108,186
DATA,5732,-32,2066,88,338,-82,170,811
DATA,5733,-44,2073,17,395,-114,199,1436
DATA,5734,-37,2074,-59,454,-107,219,2061
DATA,5735,-53,2052,-81,472,-79,213,2686
DATA,5736,-29,2087,-134,470,-57,194,3311
DATA,5737,-53,2063,-110,487,-9,205,3936
DATA,5738,-33,2051,-70,472,30,190,4561
DATA,5739,35,2051,-62,424,45,178,5186
DATA,5740,35,2033,-20,375,15,149,5811
DATA,5741,33,2041,-12,314,-27,98,6436
DATA,5742,27,2074,-21,264,-28,54,7061
DATA,5743,33,2090,-82,258,-27,35,7686
DATA,5744,19,2115,-116,278,-30,44,8311
DATA,5745,3,2082,-99,281,5,55,8936
DATA,5746,17,2115,-107,290,35,86,9561
DATA,5747,2,2157,-174,347,44,129,10186
DATA,5748,-28,2117,-200,429,91,171,10811
DATA,5749,-16,2055,-165,441,129,187,11436
DATA,5750,26,2026,-123,442,104,191,12061
DATA,5751,61,2024,-74,655,-209,202,12686
DATA,5752,-12,2037,-111,840,-282,221,13311
DATA,5753,55,1988,-137,830,-313,146,13936
DATA,5754,73,2055,-218,745,-273,86,14561
DATA,5755,61,2088,-223,619,-218,76,15186
DATA,5756,60,2107,-273,495,-165,128,15811
DATA,5757,42,2083,-293,438,-92,185,16436
DATA,5758,11,2055,-240,430,-36,234,17061
DATA,5759,25,2010,-229,412,5,248,17686
DATA,5760,66,1946,-197,313,104,225,18311
DATA,5761,111,1953,-152,203,68,165,18936
DATA,5762,96,2016,-182,227,-64,138,19561
DATA,5763,36,2021,-239,307,-102,169,20186
DATA,5764,34,2012,-334,334,-103,185,20811
DATA,5765,8,2010,-398,375,-86,179,21436
DATA,5766,-6,2009,-421,407,-34,160,22061
DATA,5767,34,2024,-456,392,7,120,22686
DATA,5768,64,2024,-411,311,43,85,23311
DATA,5769,131,2059,-268,248,45,76,23936
DATA,5770,118,2045,-202,373,-211,146,24561
DATA,5771,92,2006,-234,368,-110,222,25186
DATA,5772,206,1971,-232,260,-98,208,25811
DATA,5773,154,1986,-255,171,-96,168,26436
DATA,5774,157,2009,-274,106,-148,141,27061
DATA,5775,146,2041,-371,48,-225,122,27686
DATA,5776,91,2053,-465,-15,-241,108,28311
DATA,5777,78,2040,-528,-128,-168,87,28936
DATA,5778,84,2035,-517,-263,-94,72,29561
DATA,5779,83,2059,-450,-408,-59,68,30186
DATA,5780,136,2121,-376,-550,-18,71,30811
DATA,5781,197,2133,-326,-659,47,120,31436
DATA,5782,202,2074,-237,-771,57,186,32061
DATA,5783,225,2035,-230,-924,-4,199,32686
DATA,5784,235,2019,-273,-1127,-72,133,33311
DATA,5785,207,1997,-335,-1348,-51,4,33936
DATA,5786,137,1987,-308,-1576,35,-73,34561
DATA,5787,48,1985,-314,-1764,144,-106,35186
DATA,5788,8,2000,-335,-1855,258,-148,35811
DATA,5789,36,1996,-308,-1892,300,-203,36436
DATA,5790,55,1960,-256,-1955,276,-266,37061
DATA,5791,74,2000,-148,-1994,222,-296,37686
DATA,5792,114,2017,-36,-1881,155,-225,38311
DATA,5793,97,2019,129,-1656,36,-109,38936
DATA,5794,108,1991,209,-1468,-109,-42,39561
DATA,5795,165,1978,240,-1348,-232,-22,40186
DATA,5796,170,1982,271,-1308,-336,-37,40811
DATA,5797,119,2004,251,-1352,-417,-83,41436
DATA,5798,68,2047,183,-1420,-470,-161,42061
DATA,5799,47,2088,123,-1471,-467,-236,42686
DATA,5800,40,2103,112,-1476,-459,-266,43311
DATA,5801,-2,2106,178,-1441,-408,-230,43936
DATA,5802,-13,2085,199,-1309,-290,-110,44561
DATA,5803,-49,2037,318,-1056,-189,34,45186
DATA,5804,-22,1972,404,-820,-145,90,45811
DATA,5805,33,1932,447,-653,-131,56,46436
DATA,5806,35,1949,471,-613,-124,-55,47061
DATA,5807,59,2035,449,-673,-101,-192,47686
DATA,5808,86,2096,442,-790,-41,-272,48311
DATA,5809,74,2108,447,-917,22,-273,48936
DATA,5810,61,2080,458,-1036,53,-212,49561
DATA,5811,40,2008,510,-1139,43,-142,50186
DATA,5812,62,1924,552,-1201,-7,-93,50811
DATA,5813,64,1874,664,-1198,-57,-82,51436
DATA,5814,63,1843,753,-1213,-78,-100,52061
DATA,5815,43,1817,796,-1254,-79,-120,52686
DATA,5816,55,1835,808,-1244,-86,-137,53311
DATA,5817,35,1913,784,-1131,-150,-176,53936
DATA,5818,7,1976,730,-965,-195,-205,54561
DATA,5819,-17,2012,687,-790,-187,-215,55186
DATA,5820,-14,1989,700,-677,-142,-199,55811
DATA,5821,7,1966,724,-698,-114,-177,56436
DATA,5822,28,1951,762,-776,-130,-145,57061
DATA,5823,34,1922,808,-838,-134,-77,57686
DATA,5824,18,1890,848,-827,-148,-12,58311
DATA,5825,6,1857,896,-760,-215,14,58936
DATA,5826,30,1839,888,-708,-259,16,59561
DATA,5827,11,1860,849,-629,-260,18,60186
DATA,5828,-38,1866,822,-506,-254,12,60811
DATA,5829,-50,1860,795,-405,-214,-15,61436
DATA,5830,-26,1891,803,-333,-132,-59,62061
DATA,5831,-1,1915,843,-323,-46,-113,62686
DATA,5832,31,1952,899,-393,6,-152,63311
DATA,5833,65,1978,919,-494,9,-145,63936
DATA,5834,64,1974,930,-539,-13,-71,64561
DATA,5835,38,1943,983,-554,-65,14,65186
DATA,5836,41,1913,976,-589,-122,98,275
DATA,5837,26,1843,935,-628,-159,125,900
DATA,5838,6,1790,926,-619,-153,104,1525
DATA,5839,-33,1787,939,-513,-115,126,2150
DATA,5840,-39,1780,952,-313,-59,97,2775
DATA,5841,-7,1799,975,-158,-8,45,3400
DATA,5842,31,1807,995,-134,25,-17,4025
DATA,5843,46,1843,1010,-210,30,-53,4650
DATA,5844,53,1883,1033,-302,30,-47,5275
DATA,5845,63,1879,1035,-364,20,-17,5900
DATA,5846,63,1862,1041,-395,2,19,6525
DATA,5847,47,1822,1044,-415,-43,33,7150
DATA,5848,28,1794,991,-494,-92,15,7775
DATA,5849,22,1770,958,-705,94,137,8400
DATA,5850,9,1752,1027,-912,204,219,9025
DATA,5851,-4,1764,1030,-910,146,185,9650
DATA,5852,-4,1777,1041,-752,144,129,10275
DATA,5853,33,1763,1082,-584,135,87,10900
DATA,5854,17,1749,1110,-437,86,29,11525
DATA,5855,-3,1745,1130,-338,31,14,12150
DATA,5856,0,1738,1103,-322,32,13,12775
DATA,5857,11,1752,1080,-341,60,17,13400
DATA,5858,18,1739,1063,-346,74,16,14025
DATA,5859,8,1714,1087,-290,56,20,14650
DATA,5860,1,1703,1098,-227,4,14,15275
DATA,5861,18,1727,1113,-199,-71,-14,15900
DATA,5862,16,1770,1106,-169,-120,-50,16525
DATA,5863,31,1800,1112,-170,-89,-41,17150
DATA,5864,-16,1805,1079,-199,-91,-45,17775
DATA,5865,-33,1814,1055,-214,-85,-63,18400
DATA,5866,39,1802,1123,-280,-53,-63,19025
DATA,5867,46,1771,1149,-353,-37,-57,19650
DATA,5868,28,1720,1156,-354,-33,-32,20275
DATA,5869,15,1689,1175,-291,-38,-11,20900
DATA,5870,23,1688,1174,-218,-52,-20,21525
DATA,5871,10,1692,1151,-179,-17,-25,22150
DATA,5872,8,1681,1166,-275,125,-3,22775
DATA,5873,36,1708,1180,-433,180,-52,23400
DATA,5874,17,1768,1131,-470,160,-88,24025
DATA,5875,5,1774,1143,-426,152,-62,24650
DATA,5876,-21,1709,1166,-312,89,-38,25275
DATA,5877,-16,1628,1204,-200,28,-64,25900
DATA,5878,-5,1599,1227,-162,5,-95,26525
DATA,5879,9,1604,1231,-183,8,-127,27150
DATA,5880,60,1646,1226,-201,-12,-124,27775
DATA,5881,112,1706,1317,-227,-30,-3,28400
DATA,5882,17,1697,1310,-190,-142,71,29025
DATA,5883,-11,1675,1212,-110,-174,62,29650
DATA,5884,3,1679,1192,-92,-115,28,30275
DATA,5885,-4,1701,1185,-134,-57,-8,30900
DATA,5886,6,1732,1193,-171,-25,-4,31525
DATA,5887,7,1734,1210,-195,-11,21,32150
DATA,5888,-1,1681,1223,-244,4,50,32775
DATA,5889,3,1641,1245,-284,-24,60,33400
DATA,5890,-3,1651,1229,-272,-66,43,34025
DATA,5891,-8,1662,1221,-242,-76,47,34650
DATA,5892,-13,1645,1207,-314,35,101,35275
DATA,5893,25,1608,1260,-505,152,118,35900
DATA,5894,34,1621,1290,-643,133,54,36525
DATA,5895,7,1643,1284,-635,75,28,37150
DATA,5896,-14,1628,1279,-558,33,63,37775
DATA,5897,-17,1574,1271,-463,-8,45,38400
DATA,5898,-35,1558,1251,-383,12,19,39025
DATA,5899,-14,1548,1283,-329,70,-5,39650
DATA,5900,7,1539,1316,-280,32,-91,40275
DATA,5901,16,1598,1304,-159,-9,-124,40900
DATA,5902,6,1616,1332,-85,-22,-77,41525
DATA,5903,23,1610,1354,-92,-61,-34,42150
DATA,5904,38,1614,1350,-165,-94,-35,42775
DATA,5905,35,1620,1344,-242,-91,3,43400
DATA,5906,32,1610,1348,-308,-100,24,44025
DATA,5907,10,1600,1342,-370,-121,35,44650
DATA,5908,-22,1585,1313,-443,-53,68,45275
DATA,5909,4,1575,1302,-587,131,139,45900
DATA,5910,36,1552,1350,-670,190,107,46525
DATA,5911,12,1537,1369,-614,155,54,47150
DATA,5912,8,1515,1391,-509,116,28,47775
DATA,5913,24,1525,1399,-418,39,6,48400
DATA,5914,31,1551,1399,-360,-62,-3,49025
DATA,5915,17,1561,1381,-348,-144,-2,49650
DATA,5916,9,1549,1351,-400,-140,19,50275
DATA,5917,14,1531,1351,-481,-127,10,50900
DATA,5918,8,1515,1380,-524,-109,11,51525
DATA,5919,-6,1481,1416,-506,-96,15,52150
DATA,5920,8,1446,1416,-460,-101,-13,52775
DATA,5921,16,1436,1418,-444,-105,-33,53400
DATA,5922,22,1454,1433,-467,-98,-42,54025
DATA,5923,30,1481,1453,-526,-100,-43,54650
DATA,5924,32,1492,1447,-605,-118,-42,55275
DATA,5925,28,1491,1428,-701,-157,-26,55900
DATA,5926,12,1484,1409,-804,-190,1,56525
DATA,5927,-14,1477,1390,-886,-235,13,57150
DATA,5928,-26,1453,1407,-941,-241,24,57775
DATA,5929,1,1427,1476,-954,-196,6,58400
DATA,5930,23,1421,1542,-934,-134,-17,59025
DATA,5931,76,1373,1591,-908,-69,-6,59650
DATA,5932,81,1304,1654,-866,-17,-9,60275
DATA,5933,82,1233,1691,-822,-25,-48,60900
DATA,5934,103,1218,1698,-807,-90,-68,61525
DATA,5935,81,1210,1667,-800,-122,-63,62150
DATA,5936,63,1242,1623,-820,-89,-16,62775
DATA,5937,45,1250,1600,-837,-74,36,63400
DATA,5938,4,1231,1600,-823,-104,14,64025
DATA,5939,-3,1242,1616,-747,-128,-14,64650
DATA,5940,14,1239,1642,-612,-113,-58,65275
DATA,5941,22,1227,1684,-494,-79,-82,364
DATA,5942,53,1232,1743,-433,-52,-90,989
DATA,5943,81,1259,1770,-432,-60,-94,1614
DATA,5944,96,1264,1775,-463,-67,-72,2239
DATA,5945,97,1261,1771,-517,-84,-15,2864
DATA,5946,81,1228,1720,-581,-124,32,3489
DATA,5947,52,1183,1678,-630,-130,70,4114
DATA,5948,44,1172,1641,-659,-114,76,4739
DATA,5949,42,1147,1619,-647,-63,67,5364
DATA,5950,34,1094,1632,-595,24,32,5989
DATA,5951,21,1106,1666,-560,86,-17,6614
DATA,5952,23,1157,1701,-543,88,-61,7239
DATA,5953,41,1193,1730,-539,86,-92,7864
DATA,5954,22,1200,1733,-614,165,-54,8489
DATA,5955,81,1200,1788,-818,288,70,9114
DATA,5956,120,1149,1837,-1035,258,65,9739
DATA,5957,76,1104,1824,-1133,164,15,10364
DATA,5958,29,1068,1793,-1137,91,1,10989
DATA,5959,15,1027,1754,-1155,37,38,11614
DATA,5960,-7,965,1734,-1196,-26,49,12239
DATA,5961,-33,920,1748,-1212,-70,53,12864
DATA,5962,-34,866,1734,-1139,-47,34,13489
DATA,5963,-29,834,1760,-1060,33,1,14114
DATA,5964,-2,843,1839,-1008,106,-64,14739
DATA,5965,35,877,1920,-976,116,-124,15364
DATA,5966,62,916,1952,-965,95,-146,15989
DATA,5967,88,921,1992,-975,46,-121,16614
DATA,5968,80,887,2014,-1010,-11,-105,17239
DATA,5969,74,865,2019,-1069,-52,-93,17864
DATA,5970,80,885,2013,-1142,-94,-63,18489
DATA,5971,65,845,1930,-1175,-126,-14,19114
DATA,5972,11,817,1898,-1180,-120,72,19739
DATA,5973,-30,715,1799,-1226,-72,210,20364
DATA,5974,-25,626,1770,-1277,11,222,20989
DATA,5975,-31,558,1755,-1271,77,141,21614
DATA,5976,-56,558,1777,-1192,128,27,22239
DATA,5977,-49,583,1882,-1055,162,-70,22864
DATA,5978,-14,573,1990,-930,201,-132,23489
DATA,5979,36,555,2027,-877,237,-133,24114
DATA,5980,44,529,2066,-951,240,-90,24739
DATA,5981,37,478,2082,-1085,203,-78,25364
DATA,5982,23,492,2058,-1231,187,-30,25989
DATA,5983,29,484,2107,-1400,155,79,26614
DATA,5984,4,443,2074,-1498,129,118,27239
DATA,5985,-12,361,2023,-1652,238,122,27864
DATA,5986,-49,363,2002,-1827,244,164,28489
DATA,5987,-56,305,2030,-1917,204,243,29114
DATA,5988,-86,282,1985,-1937,210,254,29739
DATA,5989,-97,159,1986,-1808,242,200,30364
DATA,5990,-72,147,2038,-1668,276,154,30989
DATA,5991,-45,161,2084,-1414,286,86,31614
DATA,5992,-32,166,2150,-1122,298,24,32239
DATA,5993,-33,132,2179,-916,323,37,32864
DATA,5994,-15,93,2219,-821,284,33,33489
DATA,5995,-7,63,2207,-801,217,6,34114
DATA,5996,-2,5,2196,-827,161,-49,34739
DATA,5997,-44,72,2369,-926,2,-48,35364
DATA,5998,-7,-30,2093,-950,39,1,35989
DATA,5999,-107,-8,2028,-868,-4,33,36614
DATA,6000,-194,250,2394,-521,-159,232,37239
DATA,6001,-22,-17,2108,-250,-159,388,37864
DATA,6002,-21,-53,2055,-143,-41,259,38489
DATA,6003,-29,67,2127,-181,26,216,39114
DATA,6004,7,-99,2104,-217,81,57,39739
DATA,6005,-45,-84,2126,-271,79,-96,40364
DATA,6006,-38,-113,2109,-405,63,-202,40989
DATA,6007,-46,-71,2076,-498,64,-179,41614
DATA,6008,-51,-11,2096,-509,96,-117,42239
DATA,6009,-41,-35,2088,-518,138,-74,42864
DATA,6010,-63,-32,2068,-541,157,-94,43489
DATA,6011,-81,22,2067,-498,152,-64,44114
DATA,6012,-93,-36,2002,-388,157,-50,44739
DATA,6013,-164,-29,2022,-242,134,-36,45364
DATA,6014,-206,-91,2012,-85,74,-3,45989
DATA,6015,-160,-111,2036,3,-29,8,46614
DATA,6016,-183,-153,2054,76,-84,-11,47239
DATA,6017,-120,-123,2059,93,-108,27,47864
DATA,6018,-125,-119,2061,137,-171,40,48489
DATA,6019,-129,-117,2055,169,-208,46,49114
DATA,6020,-130,-78,2047,206,-326,47,49739
DATA,6021,-82,-43,2049,231,-577,13,50364
DATA,6022,-31,-3,1999,298,-900,-54,50989
DATA,6023,-247,-163,2075,384,-944,-154,51614
DATA,6024,36,-93,2099,352,-759,-82,52239
DATA,6025,50,-68,2131,292,-451,-21,52864
DATA,6026,123,-32,2099,288,-231,-79,53489
DATA,6027,98,-18,2101,263,-105,-28,54114
DATA,6028,50,-22,2096,239,-27,16,54739
DATA,6029,18,-20,2078,239,16,0,55364
DATA,6030,-25,-47,2053,254,-10,23,55989
DATA,6031,-60,-82,2031,326,-108,58,56614
DATA,6032,-33,-61,2042,421,-185,39,57239
DATA,6033,31,-19,2077,487,-196,6,57864
DATA,6034,45,440,2230,100,-209,102,58489
DATA,6035,56,-64,2091,-22,-148,16,59114
DATA,6036,35,18,2079,20,-130,54,59739
DATA,6037,42,46,2074,7,-114,38,60364
DATA,6038,97,8,2095,11,-63,12,60989
DATA,6039,-13,-1,2084,22,-38,27,61614
DATA,6040,2,-11,2082,44,-59,113,62239
DATA,6041,43,14,2079,61,-46,178,62864
DATA,6042,32,28,2077,24,-14,280,63489
DATA,6043,27,3,2082,27,-10,334,64114
DATA,6044,43,29,2066,29,-5,381,64739
DATA,6045,40,35,2073,-2,0,395,65364
DATA,6046,112,-2,2092,37,-2,270,453
DATA,6047,51,10,2083,70,6,178,1078
DATA,6048,48,10,2087,102,9,155,1703
DATA,6049,51,32,2082,118,13,120,2328
DATA,6050,60,54,2068,102,18,73,2953
DATA,6051,41,25,2083,87,38,76,3578
DATA,6052,47,-25,2108,131,68,106,4203
DATA,6053,43,-29,2110,234,73,93,4828
DATA,6054,67,-9,2103,323,87,46,5453
DATA,6055,71,-18,2119,416,132,54,6078
DATA,6056,44,-16,2121,518,187,85,6703
DATA,6057,-13,-40,2114,655,169,70,7328
DATA,6058,34,-11,2113,827,123,16,7953
DATA,6059,41,43,2106,940,140,-56,8578
DATA,6060,21,84,2080,1012,145,-48,9203
DATA,6061,24,158,2056,1037,140,-60,9828
DATA,6062,-6,232,2039,986,132,-67,10453
DATA,6063,-22,316,2009,852,112,-40,11078
DATA,6064,-26,345,2002,667,105,8,11703
DATA,6065,-27,312,2023,507,105,59,12328
DATA,6066,-26,249,2060,446,72,69,12953
DATA,6067,6,207,2081,480,55,53,13578
DATA,6068,-6,213,2072,545,54,38,14203
DATA,6069,-8,219,2080,608,51,50,14828
DATA,6070,-7,340,2124,754,69,26,15453
DATA,6071,23,446,2068,1082,156,189,16078
DATA,6072,49,358,2082,1306,169,245,16703
DATA,6073,8,376,2178,1526,167,203,17328
DATA,6074,5,393,2242,1683,149,155,17953
DATA,6075,31,442,2217,1776,77,84,18578
DATA,6076,62,515,2212,1878,-30,96,19203
DATA,6077,25,485,2191,1895,-163,176,19828
DATA,6078,19,475,2155,1832,-274,206,20453
DATA,6079,7,533,2139,1761,-349,201,21078
